MonitoringLocationName,MonitoringLocationID,ActivityType,ActivityMediaName,ActivityStartDate,CharacteristicName,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType
Lake Ontario,70,Sample-Routine,Surface Water,2022-08-11,pH,,8.03,None,Actual
Lake Ontario,70,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.67,mg/L,Actual
Lake Ontario,70,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,8.99,mg/L,Actual
Lake Ontario,70,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,70,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.49,mg/L,Actual
Lake Ontario,70,Sample-Routine,Surface Water,2023-04-16,pH,,8.18,None,Actual
Lake Ontario,23,Sample-Routine,Surface Water,2022-04-26,pH,,8.19,None,Actual
Lake Ontario,23,Sample-Routine,Surface Water,2022-04-26,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,23,Sample-Routine,Surface Water,2022-04-26,Dissolved oxygen (DO),,11.42,mg/L,Actual
Lake Ontario,23,Sample-Routine,Surface Water,2023-04-14,pH,,8.17,None,Actual
Lake Ontario,23,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.5,mg/L,Actual
Lake Ontario,23,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,22.9,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,pH,,8.5,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,8.49,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,pH,,8.03,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,10.08,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-04-24,pH,,8.19,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,10.86,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.5,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.91,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,22.8,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,pH,,8.17,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,pH,,8.66,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,pH,,8.21,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,pH,,8.37,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,10.37,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.37,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.19,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2023-04-16,pH,,8.18,None,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.26,mg/L,Actual
Lake Ontario,64,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,23.2,mg/L,Actual
Lake Superior,201,Sample-Routine,Surface Water,2024-06-12,pH,,8.32,None,Actual
Lake Superior,201,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,201,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,11.34,mg/L,Actual
Lake Superior,201,Sample-Routine,Surface Water,2024-09-18,Dissolved oxygen (DO),,9.92,mg/L,Actual
Lake Superior,201,Sample-Routine,Surface Water,2024-09-18,pH,,7.85,None,Actual
Lake Superior,201,Sample-Routine,Surface Water,2024-09-18,Chloride,Dissolved,1.62,mg/L,Actual
Lake Erie,957,Sample-Routine,Surface Water,2022-08-18,pH,,8.61,None,Actual
Lake Erie,957,Sample-Routine,Surface Water,2022-08-18,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,957,Sample-Routine,Surface Water,2022-08-18,Dissolved oxygen (DO),,8.76,mg/L,Actual
Lake Erie,957,Sample-Routine,Surface Water,2023-05-18,Chloride,Dissolved,15.6,mg/L,Actual
Lake Erie,957,Sample-Routine,Surface Water,2023-05-18,pH,,8.36,None,Actual
Lake Erie,957,Sample-Routine,Surface Water,2023-05-18,Dissolved oxygen (DO),,10.86,mg/L,Actual
Lake Erie,957,Sample-Routine,Surface Water,2024-08-15,pH,,8.64,None,Actual
Lake Erie,957,Sample-Routine,Surface Water,2024-08-15,Dissolved oxygen (DO),,8.73,mg/L,Actual
Lake Erie,957,Sample-Routine,Surface Water,2024-08-15,Chloride,Dissolved,14.8,mg/L,Actual
Lake Huron,94,Sample-Routine,Surface Water,2022-09-20,pH,,8.37,None,Actual
Lake Huron,94,Sample-Routine,Surface Water,2022-09-20,Dissolved oxygen (DO),,8.82,mg/L,Actual
Lake Huron,94,Sample-Routine,Surface Water,2022-09-20,Chloride,Dissolved,7.86,mg/L,Actual
Lake Huron,94,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,8.18,mg/L,Actual
Lake Huron,94,Sample-Routine,Surface Water,2024-08-27,pH,,8.37,None,Actual
Lake Huron,94,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,8.86,mg/L,Actual
Lake Huron,61,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.33,mg/L,Actual
Lake Huron,61,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,6.99,mg/L,Actual
Lake Huron,61,Sample-Routine,Surface Water,2022-09-16,pH,,8.36,None,Actual
Lake Huron,61,Sample-Routine,Surface Water,2024-09-04,Dissolved oxygen (DO),,9.42,mg/L,Actual
Lake Huron,61,Sample-Routine,Surface Water,2024-09-04,Chloride,Dissolved,7.14,mg/L,Actual
Lake Huron,61,Sample-Routine,Surface Water,2024-09-04,pH,,8.35,None,Actual
Lake Superior,160,Sample-Routine,Surface Water,2024-06-11,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,160,Sample-Routine,Surface Water,2024-06-11,Dissolved oxygen (DO),,11.23,mg/L,Actual
Lake Superior,160,Sample-Routine,Surface Water,2024-06-11,pH,,8.55,None,Actual
Lake Superior,160,Sample-Routine,Surface Water,2024-09-16,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,160,Sample-Routine,Surface Water,2024-09-16,Dissolved oxygen (DO),,9.2,mg/L,Actual
Lake Superior,160,Sample-Routine,Surface Water,2024-09-16,pH,,8.22,None,Actual
Lake Superior,105,Sample-Routine,Surface Water,2024-09-21,pH,,8.17,None,Actual
Lake Superior,105,Sample-Routine,Surface Water,2024-06-15,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,105,Sample-Routine,Surface Water,2024-09-21,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,105,Sample-Routine,Surface Water,2024-06-15,pH,,8.24,None,Actual
Lake Superior,105,Sample-Routine,Surface Water,2024-06-15,Dissolved oxygen (DO),,11.38,mg/L,Actual
Lake Superior,105,Sample-Routine,Surface Water,2024-09-21,Dissolved oxygen (DO),,9.48,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2022-05-31,Chloride,Dissolved,7.73,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2022-09-21,Chloride,Dissolved,8.13,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2022-05-31,Dissolved oxygen (DO),,10.13,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2022-09-21,pH,,8.36,None,Actual
Lake Huron,3,Sample-Routine,Surface Water,2022-05-31,pH,,8.23,None,Actual
Lake Huron,3,Sample-Routine,Surface Water,2022-09-21,Dissolved oxygen (DO),,8.8,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2024-08-28,Dissolved oxygen (DO),,8.81,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2024-08-28,Chloride,Dissolved,8.03,mg/L,Actual
Lake Huron,3,Sample-Routine,Surface Water,2024-08-28,pH,,8.36,None,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2022-06-06,Chloride,Dissolved,7.39,mg/L,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,9.18,mg/L,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2022-09-14,pH,,8.3,None,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2022-06-06,pH,,7.99,None,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.43,mg/L,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2022-06-06,Dissolved oxygen (DO),,11.8,mg/L,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2024-09-09,pH,,8.24,None,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2024-09-09,Dissolved oxygen (DO),,9.06,mg/L,Actual
Georgian Bay,21,Sample-Routine,Surface Water,2024-09-09,Chloride,Dissolved,7.63,mg/L,Actual
Lake Huron,88,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,6.02,mg/L,Actual
Lake Huron,88,Sample-Routine,Surface Water,2022-09-15,pH,,8.01,None,Actual
Lake Huron,88,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,8.8,mg/L,Actual
Lake Huron,88,Sample-Routine,Surface Water,2024-09-06,Dissolved oxygen (DO),,8.55,mg/L,Actual
Lake Huron,88,Sample-Routine,Surface Water,2024-09-06,pH,,7.9,None,Actual
Lake Huron,88,Sample-Routine,Surface Water,2024-09-06,Chloride,Dissolved,6.28,mg/L,Actual
Lake Huron,39,Sample-Routine,Surface Water,2022-09-19,Chloride,Dissolved,7.62,mg/L,Actual
Lake Huron,39,Sample-Routine,Surface Water,2022-09-19,Dissolved oxygen (DO),,8.88,mg/L,Actual
Lake Huron,39,Sample-Routine,Surface Water,2022-09-19,pH,,8.32,None,Actual
Lake Huron,39,Sample-Routine,Surface Water,2024-08-29,pH,,8.33,None,Actual
Lake Huron,39,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,9.12,mg/L,Actual
Lake Huron,39,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.79,mg/L,Actual
Lake Ontario,79,Sample-Routine,Surface Water,2022-04-23,Dissolved oxygen (DO),,11.83,mg/L,Actual
Lake Ontario,79,Sample-Routine,Surface Water,2022-04-23,pH,,8.17,None,Actual
Lake Ontario,79,Sample-Routine,Surface Water,2022-04-23,Chloride,Dissolved,23.6,mg/L,Actual
Lake Ontario,79,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,79,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.88,mg/L,Actual
Lake Ontario,79,Sample-Routine,Surface Water,2023-04-17,pH,,8.24,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,10.95,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.45,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,pH,,8,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.62,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,pH,,8.07,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.6,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.45,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,10.43,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,pH,,8.05,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,pH,,7.99,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,pH,,7.95,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.49,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.46,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,11.09,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,9.01,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.51,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,9.29,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,pH,,8.38,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.44,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,pH,,8.04,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,11.35,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.5,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,10.8,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.44,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Chloride,Dissolved,7.6,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,11.17,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,11.09,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,pH,,7.94,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,11.05,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,Dissolved oxygen (DO),,11.31,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,pH,,8.2,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,pH,,8.39,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2022-09-18,pH,,8.16,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,10.7,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,9.32,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,pH,,8.07,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.65,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.7,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,pH,,8.1,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,pH,,8.4,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.67,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,pH,,8.27,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,pH,,8.17,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.33,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,11.14,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,10.77,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,pH,,8.29,None,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,10.31,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.7,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Chloride,Dissolved,7.15,mg/L,Actual
Lake Huron,44,Sample-Routine,Surface Water,2024-08-29,Dissolved oxygen (DO),,9.1,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2022-08-15,pH,,8.4,None,Actual
Lake Erie,933,Sample-Routine,Surface Water,2022-08-15,Chloride,Dissolved,18.9,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2022-08-15,pH,,8.28,None,Actual
Lake Erie,933,Sample-Routine,Surface Water,2022-08-15,Dissolved oxygen (DO),,8.26,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2022-08-15,Dissolved oxygen (DO),,7.66,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2022-08-15,Chloride,Dissolved,17.6,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2023-05-09,pH,,8.26,None,Actual
Lake Erie,933,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.3,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.15,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2023-05-09,pH,,8.27,None,Actual
Lake Erie,933,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,17.9,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,18.6,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2024-08-20,pH,,8.33,None,Actual
Lake Erie,933,Sample-Routine,Surface Water,2024-08-20,Chloride,Dissolved,16,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2024-08-20,Dissolved oxygen (DO),,8.34,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2024-08-20,Chloride,Dissolved,15.7,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2024-08-20,Dissolved oxygen (DO),,8.02,mg/L,Actual
Lake Erie,933,Sample-Routine,Surface Water,2024-08-20,pH,,8.4,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-05-10,Chloride,Dissolved,2.18,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,pH,,7.95,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,Dissolved oxygen (DO),,9.14,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,Dissolved oxygen (DO),,9.4,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.05,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,pH,,8.03,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,pH,,8.22,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.26,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,2.22,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.27,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,pH,,7.94,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,2.03,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,2.23,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Chloride,Dissolved,2.15,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,Chloride,Dissolved,1.67,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,Dissolved oxygen (DO),,9.24,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,pH,,8.04,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,Chloride,Dissolved,1.62,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,pH,,8.06,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-05-10,Chloride,Dissolved,2.11,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-05-10,Chloride,Dissolved,2.17,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-05-10,Chloride,Dissolved,2.19,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-06-12,Dissolved oxygen (DO),,10.19,mg/L,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,pH,,8,None,Actual
Lake Superior,221,Sample-Routine,Surface Water,2024-09-18,Chloride,Dissolved,1.61,mg/L,Actual
Lake Ontario,15,Sample-Routine,Surface Water,2022-04-25,pH,,8.2,None,Actual
Lake Ontario,15,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.53,mg/L,Actual
Lake Ontario,15,Sample-Routine,Surface Water,2023-04-13,pH,,8.23,None,Actual
Lake Ontario,15,Sample-Routine,Surface Water,2023-04-13,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,15,Sample-Routine,Surface Water,2023-04-13,Dissolved oxygen (DO),,11.09,mg/L,Actual
Lake Ontario,2,Sample-Routine,Surface Water,2022-04-19,Chloride,Dissolved,26.8,mg/L,Actual
Lake Ontario,2,Sample-Routine,Surface Water,2022-04-19,Dissolved oxygen (DO),,11.73,mg/L,Actual
Lake Ontario,2,Sample-Routine,Surface Water,2022-04-19,pH,,8.22,None,Actual
Lake Ontario,2,Sample-Routine,Surface Water,2023-04-13,pH,,8.24,None,Actual
Lake Ontario,2,Sample-Routine,Surface Water,2023-04-13,Dissolved oxygen (DO),,11.06,mg/L,Actual
Lake Ontario,2,Sample-Routine,Surface Water,2023-04-13,Chloride,Dissolved,26.3,mg/L,Actual
Lake Erie,939,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16,mg/L,Actual
Lake Erie,939,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.51,mg/L,Actual
Lake Erie,939,Sample-Routine,Surface Water,2022-08-16,pH,,8.47,None,Actual
Lake Erie,939,Sample-Routine,Surface Water,2023-05-19,Dissolved oxygen (DO),,11.61,mg/L,Actual
Lake Erie,939,Sample-Routine,Surface Water,2023-05-19,pH,,8.37,None,Actual
Lake Erie,939,Sample-Routine,Surface Water,2023-05-19,Chloride,Dissolved,16.1,mg/L,Actual
Lake Erie,939,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.6,mg/L,Actual
Lake Erie,939,Sample-Routine,Surface Water,2024-08-22,pH,,8.44,None,Actual
Lake Erie,939,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,15.3,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,pH,,7.8,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,11.03,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Dissolved oxygen (DO),,11.12,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.61,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Chloride,Dissolved,1.54,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Chloride,Dissolved,1.55,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Chloride,Dissolved,1.54,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,pH,,8.09,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,pH,,8.1,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.62,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Chloride,Dissolved,1.54,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,10.06,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,10.85,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,pH,,8.07,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,9.7,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Dissolved oxygen (DO),,11.79,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,pH,,8.25,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,10.98,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,10.17,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Dissolved oxygen (DO),,11.56,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.59,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,pH,,8.12,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,Dissolved oxygen (DO),,11.6,mg/L,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-06-13,pH,,8.11,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,pH,,7.88,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,pH,,7.8,None,Actual
Lake Superior,177,Sample-Routine,Surface Water,2024-09-19,pH,,7.87,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,pH,,7.97,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,pH,,7.87,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,10.74,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,pH,,7.8,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Dissolved oxygen (DO),,10.87,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Dissolved oxygen (DO),,10.72,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,pH,,8,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Dissolved oxygen (DO),,10.26,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,pH,,7.86,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,10.98,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,10.09,mg/L,Actual
